Transaction ID,Date,Location ID,SKU,Quantity,Value ($)
a0f823bb-5546-465e-8600-2d54726e2d67,2021-08-18,0008,Gamma,1,39.99
3c1ee554-b67c-4540-a9e8-bb54516385be,2021-08-18,0007,Gamma,1,39.99
9f90bf38-d469-4f80-8ef0-f35fa2422456,2021-08-18,0002,Gamma,1,39.99
e8dcac7d-3bf8-4ed6-84f7-e84515d71d86,2021-08-18,0001,Gamma,1,39.99
37bf49d0-25a2-4403-bade-efbcb10f8130,2021-08-19,0008,Gamma,1,39.99
899c89dd-4099-4343-8c9a-57048af99d8c,2021-08-19,0007,Gamma,1,39.99
e9dc62f0-9e3a-4103-9d11-d8d52c87b657,2021-08-19,0002,Alpha,1,99.99
d2efdece-bb17-4d8c-afb3-f3480444424f,2021-08-19,0002,Beta,1,79.99
9a6d59b8-4924-4abe-aa36-1411532738f8,2021-08-19,0002,Gamma,1,39.99
ac82e6b4-5432-4e3f-883e-b5c7e6038d9b,2021-08-19,0001,Alpha,1,99.99
091f3646-c672-499b-9938-7b9f1275230b,2021-08-19,0001,Alpha,-1,-99.99
a8ba9fa1-566a-4a18-8bdd-d92e0c477c73,2021-08-20,0007,Alpha,1,99.99
0b8b6984-da72-476f-90cb-6af10fbd4ea8,2021-08-20,0007,Alpha,1,99.99
73764c86-6cff-47e5-b67e-e57ee4a9e028,2021-08-20,0007,Gamma,1,39.99
2a9d5ee8-9541-4ea9-9fc6-4d1b73124c09,2021-08-20,0007,Gamma,-1,-39.99
f32006e0-5ed0-4154-b474-df72eee92625,2021-08-20,0007,Gamma,1,39.99
cc8f1e14-0685-4101-a6e1-8e1989b54fe9,2021-08-20,0007,Gamma,1,39.99
ba86aac4-1e01-4c5b-bba8-dbf784b1fdb2,2021-08-20,0002,Alpha,1,99.99
eb92536c-105e-4a1e-b4b9-e7013291e763,2021-08-21,0009,Gamma,1,39.99
9fc6cc8e-9a60-40e5-897b-472d651f43c2,2021-08-21,0004,Alpha,1,99.99
c2516873-fe9c-4f8a-8799-5bacf6c677bc,2021-08-21,0002,Alpha,1,99.99
f50f305b-583f-4a9e-987c-ec1c2acf1041,2021-08-21,0002,Gamma,1,39.99
7418ae7f-4f12-4318-8542-5784fb0b5fef,2021-08-22,0008,Alpha,1,99.99
a5a77825-90ef-4d4c-bbd6-c3f3f700125c,2021-08-22,0008,Alpha,1,99.99
c9bf20c0-c541-41a4-ac7f-9ef1d04bb25d,2021-08-22,0008,Alpha,1,99.99
7993389c-0ff5-4fee-9e50-515a46dcb705,2021-08-22,0008,Alpha,1,99.99
d6d1bb2a-7949-4f66-b771-dbf6a2ada33a,2021-08-22,0007,Alpha,1,99.99
6870258c-a9f3-4b05-ba34-03ea516319a3,2021-08-22,0007,Alpha,1,99.99
f05f3509-fab1-4684-8854-740f933338c2,2021-08-22,0007,Gamma,1,39.99
f0973bcb-adf9-4bfe-ad6c-e143e46d270e,2021-08-22,0007,Gamma,1,39.99
4ae888ff-1661-4624-b276-dc3f929dadae,2021-08-22,0005,Alpha,1,99.99
036b68ee-6c05-4a64-8b70-c08e98cc1d7f,2021-08-22,0002,Alpha,1,99.99
a9b55871-37b8-4d61-8819-0525104f2116,2021-08-22,0002,Alpha,1,99.99
056e08eb-fdc6-44a5-abbc-df5470d34623,2021-08-22,0002,Gamma,1,39.99
4ee19171-227f-4b47-aba7-24b1401cb601,2021-08-22,0001,Alpha,1,99.99
eb47d3d1-0b18-4225-84ac-9c9d880637b2,2021-08-22,0001,Alpha,1,99.99
a5f05d25-a585-45d7-b903-b61bb40973b4,2021-08-22,0001,Alpha,1,99.99
6f8154a5-d845-499a-a3f3-5bfe475b6f5c,2021-08-24,0002,Gamma,1,39.99
ac38be5a-18be-4f0a-ae8f-31a374e75f97,2021-08-25,0008,Alpha,1,99.99
89f9341e-8cca-408c-bd5e-fdf100686f36,2021-08-25,0008,Alpha,1,99.99
1ba5d318-df71-46bb-8bdd-852022b08c3d,2021-08-25,0008,Gamma,1,39.99
d1199923-5973-467c-b907-a82c697bd835,2021-08-25,0002,Gamma,1,39.99
ed1c4c73-8521-4de6-9a23-7e8db5a3dffa,2021-08-25,0001,Gamma,1,39.99
2392603d-111c-41f6-b3e9-03aac95e657c,2021-08-25,0001,Gamma,1,39.99
8ce81a77-1405-4347-8521-03c74ae31fc0,2021-08-26,0009,Alpha,1,99.99
150c85b4-bf2b-4d9d-9dc9-724484b288e6,2021-08-26,0008,Gamma,1,39.99
71711195-4258-487b-a1a0-141427374a6c,2021-08-26,0007,Alpha,1,99.99
12ba48d0-c1c9-45a9-a898-bf80901d0857,2021-08-26,0007,Alpha,1,99.99
8a04e68c-ed44-491c-9050-36070c753ef9,2021-08-26,0002,Alpha,1,99.99
2ff95bf6-6677-46ad-8fd3-952a47472e3f,2021-08-26,0002,Alpha,1,99.99
e1bb9b36-c81b-442e-8507-e15ddf432fcb,2021-08-26,0002,Gamma,1,39.99
0e39f2be-6a83-4038-9c5d-e86dcb6a887d,2021-08-26,0002,Gamma,1,39.99
bd14b576-f8de-4aec-b11b-87f260bb3bff,2021-08-26,0001,Alpha,1,99.99
0560f4ff-6fbe-4f08-859c-f2da065bbc95,2021-08-27,0009,Alpha,1,99.99
29b82b5c-22e7-4b1c-93bd-0b7d0e2f0343,2021-08-27,0007,Gamma,1,39.99
995c3b5f-8cb4-411d-a07c-6eb1dd73db4b,2021-08-27,0007,Gamma,1,39.99
e09eb47e-2e73-40e8-a9a2-865a8ae70467,2021-08-27,0003,Gamma,1,39.99
03582155-8eac-4e7e-82ed-dd191abfe8fc,2021-08-27,0002,Gamma,1,39.99
358c67e0-b1b6-4df7-8438-bf5a6dfe720b,2021-08-28,0002,Gamma,1,39.99
ae05e125-153a-4dec-9aaa-10fdd1546e90,2021-08-29,0008,Alpha,1,99.99
0007751e-2754-4388-b2ce-eb541dbc7dfc,2021-08-29,0008,Beta,1,79.99
04b7b1f2-c106-44af-b918-9cd53e449a15,2021-08-29,0008,Beta,1,79.99
119f5ec7-dc5c-4001-a9ca-f6b4454f0e8a,2021-08-29,0008,Gamma,1,39.99
aad0af90-0fa3-4453-9b2a-57a5964f6dec,2021-08-29,0002,Alpha,1,99.99
c6ca818b-2a24-4e00-b51d-0b154271db9a,2021-08-29,0002,Alpha,1,99.99
1e5a5372-b153-4227-8f5d-98d00da1e716,2021-08-29,0001,Gamma,1,39.99
09c4799e-bc72-4d3e-bc7d-cdb67cf1507b,2021-08-30,0005,Gamma,1,39.99
28e8668b-329e-4ede-8b7b-838428153f00,2021-08-30,0002,Alpha,1,99.99
228ff778-9649-41d9-9829-3a301939c974,2021-08-30,0002,Alpha,1,99.99
b66fdf3d-c89a-4286-9158-7ecbffd5dd34,2021-08-30,0001,Beta,-1,-79.99
01dd3465-f07b-4686-b02c-53694231c165,2021-08-30,0001,Gamma,1,39.99
6799ae40-1343-4fa5-8cda-0397214a27c5,2021-08-31,0008,Gamma,1,39.99
45cc2269-297b-437f-aa21-06f552750d91,2021-08-31,0002,Gamma,1,39.99
b77dba3b-2c86-4f04-b4dc-188ba5592015,2021-09-01,0008,Alpha,1,99.99
1182503f-915d-405b-b65c-2bbb1cc08d28,2021-09-01,0007,Gamma,1,39.99
60e6bf9b-38cf-4c7c-a917-e847eee1cdbe,2021-09-02,0002,Gamma,1,39.99
48aa92ab-d7b8-4487-8d97-b94110dd193d,2021-09-03,0009,Alpha,1,99.99
2c7181cd-543f-435f-85bf-56d467b8d1f4,2021-09-03,0008,Alpha,1,99.99
3923aea1-f44d-4df2-a595-af19db887ea8,2021-09-03,0007,Gamma,1,39.99
547f9eee-2a70-48f0-9e48-ae4662fa853f,2021-09-03,0007,Gamma,1,39.99
da911b5b-3112-486c-9583-689b26af5d3d,2021-09-03,0007,Gamma,1,39.99
5172c599-e20d-4f5e-869c-dd1f5aae16d9,2021-09-04,0008,Gamma,1,39.99
e12b9bf5-6ffa-49ab-9436-b2d0a917e9f3,2021-09-04,0007,Gamma,1,39.99
445bd914-5199-4aa9-b24b-af22b8384e97,2021-09-04,0006,Beta,1,79.99
2ad7ad9c-27ae-4ead-91b8-fca56010dcb9,2021-09-04,0002,Alpha,1,99.99
88dab3ba-1874-4028-89ba-0d4095f80d91,2021-09-04,0002,Alpha,1,99.99
b05dd6e0-6556-4745-b030-bd7288b3df3b,2021-09-04,0002,Alpha,1,99.99
fdb61142-67eb-4ac9-afb1-2a3920fecddb,2021-09-04,0001,Alpha,1,99.99
53a79d62-fb35-4979-af34-56ce5e84cb30,2021-09-04,0001,Alpha,1,99.99
e88b45de-8046-4824-b59d-eae015f3a274,2021-09-04,0001,Beta,1,79.99
964d8488-3341-4adb-8e84-e702bf34162d,2021-09-04,0001,Beta,1,79.99
ca424b71-2f18-496e-8c09-8b554221b461,2021-09-05,0008,Alpha,1,99.99
09a325ee-42cc-4030-aa48-fba7cdbf8c4d,2021-09-05,0008,Alpha,1,99.99
3a143db7-e295-4082-bee2-083cd23002fe,2021-09-05,0008,Alpha,1,99.99
655fb1db-03a4-430e-840b-fe24f8fb26ed,2021-09-05,0008,Alpha,1,99.99
1d1efd9e-93f0-4f8a-874e-4c562eed7af8,2021-09-05,0008,Beta,1,79.99
6f0edddb-158f-405d-b564-f15be1a7ef8f,2021-09-05,0002,Gamma,1,39.99
3e0e11cc-0ed0-4f82-beec-a98a5e621b6e,2021-09-05,0001,Gamma,1,39.99
7b55d456-f64f-4665-b79a-7737519016e0,2021-09-05,0001,Gamma,1,39.99
7642be9c-1d8d-4ac0-a6fa-3cb99e43e1bb,2021-09-06,0009,Alpha,1,99.99
bfbb17ee-b3d8-4708-a400-e5977dd5ce72,2021-09-07,0009,Alpha,1,99.99
422d59ff-68ea-4484-a41f-4f2aad5122e3,2021-09-07,0009,Alpha,1,99.99
55f749cb-3e53-4dbc-8ca7-d179d5e6dfce,2021-09-07,0006,Alpha,1,99.99
b2a606d1-27e6-447c-83c0-c9900710b46a,2021-09-07,0006,Alpha,1,99.99
97b49c52-0c29-44fd-97c8-eee93fb17e49,2021-09-08,0008,Gamma,1,39.99
0e592fa1-f6d9-4ae1-bc98-2a96bf06b145,2021-09-08,0008,Gamma,1,39.99
7952f102-a279-4852-a75f-4cb91777c45e,2021-09-08,0007,Gamma,1,39.99
4f820378-338b-4290-b61c-3d9bbb742cbc,2021-09-08,0007,Gamma,1,39.99
c139762f-6031-49d0-b952-359d5601d1ce,2021-09-08,0001,Alpha,1,99.99
e249b164-9b52-4e28-9cb3-1deb5d01a27a,2021-09-09,0001,Alpha,1,99.99
57c00242-05ed-43a0-a35e-9065dbe38933,2021-09-09,0001,Beta,1,79.99
eaabdb57-2a52-45fa-96fc-c81d8c6ae764,2021-09-09,0001,Beta,1,79.99
5fd131ba-8345-4db8-99e2-a6c41a357b7e,2021-09-09,0001,Gamma,1,39.99
4429e551-3e05-4b21-bec7-8595141038e8,2021-09-09,0001,Gamma,1,39.99
da23d169-20cc-4f98-b544-e2f91aa0370e,2021-09-10,0003,Gamma,1,39.99
9ac6b272-dfa5-45af-8747-ff962875d506,2021-09-10,0002,Beta,-1,-79.99
b42dfd9f-d2aa-466c-869e-499095e9bb83,2021-09-10,0001,Gamma,1,39.99
05fc153d-2013-40c2-922f-69c8250ea449,2021-09-11,0009,Beta,1,79.99
73bfe207-b027-4e97-aa4f-666667d867a2,2021-09-11,0008,Alpha,1,99.99
58ed325f-d91d-4799-8b96-8ae4d2ee7718,2021-09-11,0007,Alpha,1,99.99
b737e0e7-d80c-4819-9ed1-fdcf6da71c6a,2021-09-11,0007,Alpha,1,99.99
d381fc3d-c47f-47ab-b452-f4bf45838a69,2021-09-11,0007,Alpha,1,99.99
2478a38a-6c77-4ebb-b9b3-a858f61d7f8c,2021-09-11,0007,Alpha,1,99.99
2c240a8a-54f1-47c4-9ceb-0d6728a752ad,2021-09-11,0006,Gamma,1,39.99
53c374b0-9008-4c05-b629-ff9c4e76b2c6,2021-09-11,0004,Alpha,1,99.99
594667f7-11a2-4280-a3f7-a7524ac357bf,2021-09-11,0002,Alpha,1,99.99
ee7db905-349a-4836-84b3-97826d6376c8,2021-09-12,0009,Gamma,1,39.99
eef0a08b-ac0f-4b78-acdd-e9796c333e28,2021-09-12,0009,Gamma,1,39.99
acfe22cc-c895-437d-a3de-8caa9f3f28cc,2021-09-12,0007,Alpha,1,99.99
d3398af2-bcfe-4a8b-9fbc-240f47a19cc9,2021-09-12,0002,Beta,1,79.99
d446fb4c-e703-4ad1-82a6-2ec79f946d5b,2021-09-12,0002,Beta,1,79.99
fb2f97a4-c7f6-489a-8ffe-6b3e1283264d,2021-09-13,0008,Alpha,1,99.99
467ce2fe-a499-41a4-b37f-42aa80569db9,2021-09-13,0008,Alpha,1,99.99
d358fdb7-c8d1-4a18-bdc3-b7b8fc420436,2021-09-13,0003,Alpha,1,99.99
65275904-708b-463d-8fea-c80327a4127f,2021-09-13,0003,Alpha,1,99.99
80d3cfe7-aae5-4467-af36-688f05ceb0a1,2021-09-13,0002,Gamma,1,39.99
efe8ebcb-1065-436b-8f55-05aec6395c22,2021-09-13,0001,Alpha,1,99.99
16077ab1-a56d-4b9f-a2b3-abdaf008dba5,2021-09-13,0001,Alpha,1,99.99
363b95be-60cc-4033-a044-056d562f7c67,2021-09-14,0001,Gamma,1,39.99
5dd639e5-ecd4-4b0d-8a82-a60864a185a9,2021-09-15,0008,Beta,1,79.99
a164e5db-a081-4843-8467-a846fbc36de1,2021-09-15,0008,Beta,1,79.99
fa6eabc1-9093-4a8e-9e13-64f25b77ef8b,2021-09-15,0003,Gamma,1,39.99
e4df71ec-5102-4f3d-8357-2795e1dbc0b8,2021-09-15,0002,Alpha,1,99.99
0468d4dd-8f9c-4b32-ba46-e0928fff29cc,2021-09-15,0002,Alpha,1,99.99
728679d1-56ff-4458-a167-6cb8f1ea5985,2021-09-15,0002,Gamma,1,39.99
4e9e3df9-0e89-4a31-a5cd-70973230c984,2021-09-15,0002,Gamma,1,39.99
b370af02-fc67-4070-b805-6557a40c8f7e,2021-09-16,0007,Alpha,1,99.99
5868f716-fd77-4fa4-a1c3-6111e9d3ace2,2021-09-16,0007,Alpha,1,99.99
6c5b08a7-4d28-4413-b83e-844eb2de6850,2021-09-16,0007,Alpha,1,99.99
0f453f50-2774-45e8-b62e-0b0aefc9c6f5,2021-09-16,0002,Beta,1,79.99
2e49c705-d359-420a-b9c4-9d4c8237ebf6,2021-09-16,0002,Gamma,1,39.99
0691ee09-b6f3-4b84-9225-653d814ceca2,2021-09-17,0009,Gamma,1,39.99
fadac77a-352e-4077-997a-d13e13cf1455,2021-09-17,0009,Gamma,1,39.99
622e2210-52d1-473a-835a-d81b7e013e2b,2021-09-17,0008,Alpha,1,99.99
6e50e75e-d211-4c59-a282-16867915f1ac,2021-09-17,0008,Gamma,1,39.99
fa8872a1-526d-4274-9900-f27572b4a03c,2021-09-17,0008,Gamma,1,39.99
5e122777-02ab-4785-a088-e949693591b5,2021-09-17,0008,Gamma,1,39.99
6c56bcaf-cf11-47ea-a8de-1b48472ea17a,2021-09-17,0003,Alpha,1,99.99
fdb9ea75-9828-4fa3-9bec-28abf4129940,2021-09-17,0002,Alpha,1,99.99
d24391af-8b05-4f95-80db-eec4dcdebee7,2021-09-18,0009,Alpha,1,99.99
24001f43-699e-4127-ba9a-176ec5387e11,2021-09-18,0009,Alpha,1,99.99
2438cab8-a005-4c9a-8005-7d0eeb04d770,2021-09-18,0006,Gamma,1,39.99
e0a8752c-69e8-4ae8-b249-e792f265aa7d,2021-09-18,0006,Gamma,1,39.99
90aee817-b844-4084-9142-f2ba3bc91be1,2021-09-18,0003,Alpha,1,99.99
2bea4c6a-865d-423b-8b38-7da44f4e464b,2021-09-18,0003,Alpha,1,99.99
2a7cb82b-5ede-4a64-acbb-de64a8ae4af6,2021-09-18,0001,Alpha,1,99.99
8abba948-8c81-4c0c-9718-1b1844fdb75b,2021-09-18,0001,Alpha,1,99.99
dd5c32f9-8594-45a5-8ceb-02ac3066a303,2021-09-19,0008,Alpha,1,99.99
82e88a69-bf91-4a3c-9b5e-5f9f682de092,2021-09-19,0002,Beta,1,79.99
f9cffc9e-042f-4434-917a-9a7b148034be,2021-09-19,0001,Alpha,1,99.99
5227e0d2-d333-4d36-8960-1f8c27a75aa1,2021-09-19,0001,Alpha,1,99.99
f2a63583-b207-4c8b-be7a-68a27c16a3bd,2021-09-20,0007,Gamma,1,39.99
d41cef28-b142-4be9-ab8f-e342a6fd26dc,2021-09-20,0006,Alpha,1,99.99
f750edf0-f912-4153-a596-c8c1b1b95e5f,2021-09-21,0009,Gamma,1,39.99
de7f3412-bbbb-472f-bc68-e30a872a3e42,2021-09-21,0001,Alpha,1,99.99
fa8ac3db-b6c7-40c5-9267-ebc17f23bbe9,2021-09-21,0001,Alpha,1,99.99
01280449-5a3c-43e4-bd3f-dbc9e8305841,2021-09-21,0001,Alpha,1,99.99
a416641b-6137-46dc-9b45-01d4527dfe64,2021-09-22,0009,Alpha,1,99.99
1cedc6bb-74e6-45d6-a0dd-e82304395ff7,2021-09-22,0009,Alpha,1,99.99
05d62eec-40fa-41f4-bfea-76e464707c01,2021-09-22,0008,Beta,1,79.99
99a70d16-a9fe-49f4-9e6e-bc8d7b723495,2021-09-22,0002,Gamma,1,39.99
49e7be96-7b17-4b9e-ab71-8132f843ccf6,2021-09-22,0002,Gamma,1,39.99
49c57f9b-1470-472c-9f44-d6d9046c3b8f,2021-09-22,0001,Gamma,1,39.99
435e677f-b1c1-40db-b5fd-6dd90bf588aa,2021-09-22,0001,Gamma,1,39.99
7b98cd51-e9fc-46fc-8941-1fbfc877a675,2021-09-22,0001,Gamma,1,39.99
a664ff54-93f2-4bca-a0fb-288c7627bbcf,2021-09-23,0009,Gamma,1,39.99
7254e76e-8043-4e23-9aa5-1f46b1a141b9,2021-09-23,0008,Alpha,1,99.99
f8d2a522-3377-44f6-aa58-cae7cb367d8b,2021-09-23,0008,Alpha,1,99.99
14bc2fb9-697a-48ca-8117-44eeca8cc542,2021-09-23,0002,Beta,-1,-79.99
d9a4de9d-19aa-4695-8da4-2c45bb7cf5e1,2021-09-23,0002,Gamma,1,39.99
fd1990e5-3b93-40ec-8395-100bfffc1126,2021-09-23,0002,Gamma,1,39.99
0875e8a6-f421-4b53-837b-157ea8e69c11,2021-09-23,0002,Gamma,2,79.98
1d1224bf-7dbd-4db8-b1c5-bcc9557b822f,2021-09-23,0002,Gamma,1,39.99
54f0bdd3-0668-405c-ad60-0ac8d824d1ac,2021-09-23,0001,Alpha,1,99.99
68dc50d8-e6db-41a7-a347-49018c0e52e5,2021-09-23,0001,Alpha,1,99.99
13c421a5-d9c7-4ce6-90fc-f58ade57c7b1,2021-09-23,0001,Alpha,1,99.99
733af369-6f23-4f2f-8f8f-d015c4f18afe,2021-09-23,0001,Alpha,1,99.99
e9681873-89d4-4010-83f6-22b17179ea60,2021-09-24,0008,Alpha,1,99.99
5a6162be-1ae4-41c3-8592-54f539b25003,2021-09-24,0002,Alpha,1,99.99
98e02e12-1edd-465c-9b28-fe01acc52fda,2021-09-24,0002,Gamma,1,39.99
db0dd5ab-dff6-4f92-96f1-681702320e4b,2021-09-24,0002,Gamma,1,39.99
3e3f860a-e623-442b-add9-65de0a174114,2021-09-25,0007,Gamma,1,39.99
ae253c21-c7f5-47b5-b539-3fbdc89074a8,2021-09-25,0001,Alpha,1,99.99
71448e18-7cee-497a-8cd6-4e75d77c2555,2021-09-26,0008,Alpha,1,99.99
b65ef23d-c4d8-4f2a-a100-b71cdb9f802c,2021-09-26,0007,Alpha,1,99.99
c976b3a9-bc95-40fc-a7e4-844fd3fa3e67,2021-09-26,0007,Alpha,1,99.99
8377344b-7c60-471c-96ed-43100db3586f,2021-09-26,0006,Alpha,1,99.99
16f0f287-c294-4791-8f4a-3009f7fc561f,2021-09-26,0003,Gamma,1,39.99
b17af2cc-a54d-47a9-bec8-d1858dbde364,2021-09-26,0002,Gamma,1,39.99
ba2dfdbd-3416-42f0-8f1a-3f18b5232ee9,2021-09-27,0007,Alpha,1,99.99
7af25473-de7b-4deb-a248-5cdb1db24dd0,2021-09-27,0002,Gamma,1,39.99
e80c02d7-db46-4df1-aa1e-4780069dae97,2021-09-27,0002,Gamma,1,39.99
490e3e86-18be-42ab-8e6a-ede69ea95c33,2021-09-27,0002,Gamma,1,39.99
2db5a4d3-d80f-4d12-be8c-857602ac0f1d,2021-09-27,0002,Gamma,1,39.99
ccac8b35-a71d-4fb4-8200-35dc53a70deb,2021-09-28,0003,Gamma,1,39.99
6a7f8652-7170-437f-b6f9-3373acdf4675,2021-09-28,0002,Alpha,1,99.99
bef553f2-cf49-43c2-bd26-218a62da8114,2021-09-28,0002,Alpha,2,199.98
dc21cda5-f2d5-49db-870a-6009186920c8,2021-09-28,0002,Gamma,1,39.99
4ed8a10b-ee2c-4724-b0e1-0d81c746fc97,2021-09-28,0002,Gamma,1,39.99
71e064a2-a028-44c2-860b-3b0b75afe2e8,2021-09-29,0004,Beta,1,79.99
eaea94ee-0df1-4d19-8972-0ed67bd0ae72,2021-09-29,0002,Beta,1,79.99
e583dc13-2056-407c-b559-e65cedeeafcb,2021-09-29,0001,Alpha,1,99.99
d1d0586b-e1db-4f2e-aa3f-b16fca7b9dc8,2021-09-29,0001,Gamma,1,39.99
7349671a-131c-4903-bfa5-1d9b86471861,2021-09-30,0008,Alpha,1,99.99
5f41d073-aa5d-4ef4-930c-21bd2270025c,2021-09-30,0003,Alpha,1,99.99
8dac780d-c02e-46f8-8ff6-83af0263a0b0,2021-10-01,0008,Gamma,1,39.99
b34e42bc-cf22-435e-80fa-2f64c6342862,2021-10-01,0008,Gamma,1,39.99
88b89153-4a45-41f4-9ad8-856cf931261a,2021-10-01,0007,Alpha,1,99.99
8406237a-c286-4bc7-8a02-e2c1d9ca284e,2021-10-01,0001,Alpha,1,99.99
c649846f-d96e-468d-ba9b-58b8a6471f9d,2021-10-01,0001,Alpha,1,99.99
251b44e1-c207-48f1-a900-1446bf38fdd4,2021-10-01,0001,Alpha,1,99.99
27ec26c5-65fe-4629-a2b7-70ca88c8a985,2021-10-02,0009,Alpha,1,99.99
fc91eb2c-112a-407b-a70d-cf6dfe80a327,2021-10-02,0009,Alpha,1,99.99
9ee91bc4-bffb-45f0-8b9d-cb05bf57d57c,2021-10-02,0009,Beta,1,79.99
f330c367-277b-4f4c-94d2-2b91f3f3b6c1,2021-10-02,0008,Alpha,1,99.99
ff877211-9d74-490c-bcea-c953dfc09a80,2021-10-02,0008,Alpha,1,99.99
474566d6-5207-455c-b9a3-5d031beae405,2021-10-02,0008,Alpha,1,99.99
3faece85-3956-4bb5-8bca-660db52667f5,2021-10-02,0008,Alpha,1,99.99
f7c2018e-2b30-4e32-8b11-bde46383042b,2021-10-02,0008,Gamma,1,39.99
95a07170-8680-4f11-97ab-de713732d4c3,2021-10-02,0003,Beta,1,79.99
3a5789bb-b628-4ea7-b843-040a2e56916b,2021-10-02,0002,Beta,1,79.99
33e64104-60fe-409f-b328-6add40f15121,2021-10-02,0002,Beta,1,79.99
f8819b44-45a5-4a15-ae9e-c4574da73b0a,2021-10-02,0001,Alpha,1,99.99
2b7549d2-b761-4b13-902c-a4b6c9b57d02,2021-10-02,0001,Alpha,1,99.99
b494b0f3-e085-4d5c-8cfc-544bf3f7cb2e,2021-10-02,0001,Beta,1,79.99
1dc3c27b-195c-4b4a-a427-47039647bedf,2021-10-02,0001,Gamma,1,39.99
c9960d04-6ee5-42ab-8d13-53d4ff9b6b3e,2021-10-02,0001,Gamma,1,39.99
5dc8a872-f00a-4e44-8ed2-1ee63399309d,2021-10-03,0008,Alpha,1,99.99
9a489f98-96a9-4590-aa57-f480c9c3c54d,2021-10-03,0008,Gamma,1,39.99
ff948a06-e97c-4a03-99ca-67cb7aed470e,2021-10-03,0007,Beta,1,79.99
aedff1eb-8666-4a49-94eb-dbbbb5b3e5d0,2021-10-03,0006,Alpha,1,99.99
b516d53d-0c85-4928-b15d-23daf1f1e8da,2021-10-03,0002,Gamma,1,39.99
e9bf6e8d-1702-44f6-9d98-9c8229683675,2021-10-04,0009,Beta,1,79.99
0b0d7478-d529-446d-a7d0-064df08eb92e,2021-10-04,0009,Beta,1,79.99
a5c2f447-7323-422f-9997-6227436cadd8,2021-10-04,0007,Alpha,1,99.99
bd85fcab-50f5-40c8-9e6f-45cd0b35421e,2021-10-04,0003,Alpha,1,99.99
8a942a74-ac04-494a-91a6-91c1e275ecf0,2021-10-04,0002,Alpha,1,99.99
18cf2c07-7222-4255-9ec5-98a115a3b7bc,2021-10-04,0002,Alpha,1,99.99
218fe9c7-9dbd-406c-ade3-ad0f4c1f62dd,2021-10-04,0002,Alpha,1,99.99
240f8ea3-4eb9-48f7-b5f0-913dfbaa58f1,2021-10-04,0002,Alpha,1,99.99
8a343e22-ce79-40e2-a710-91fb700a7046,2021-10-04,0001,Alpha,1,99.99
1d0641fe-d9bf-4753-96b8-8e8e520a891b,2021-10-04,0001,Alpha,1,99.99
53b069a7-f2dc-4324-aba7-6a64ebbf7611,2021-10-04,0001,Gamma,1,39.99
195d5061-804b-4bb1-a4a3-2e648720d200,2021-10-05,0009,Alpha,1,99.99
9ec1d34c-2a42-4a5d-a0ce-9ca104266e8d,2021-10-05,0008,Alpha,1,99.99
74027de0-de83-48eb-a7e7-983fa9f75364,2021-10-05,0008,Beta,1,79.99
fd5b87a3-2c5a-4fe4-a7aa-6b7f363f1ce7,2021-10-05,0007,Gamma,1,39.99
cef04498-9054-496f-92b0-02acc55ef785,2021-10-05,0007,Gamma,1,39.99
d482b12d-3af0-4a07-a53a-2d9bd9f3bbbd,2021-10-05,0006,Gamma,1,39.99
cd94cbde-f05d-45a8-90af-1f74ccdf4306,2021-10-05,0002,Alpha,1,99.99
579372e9-1f24-45d4-9228-a73734af6678,2021-10-05,0002,Alpha,1,99.99
7d116cfb-6a1e-40b1-ac3f-2253292e6a41,2021-10-05,0002,Gamma,1,39.99
d9be0153-60db-4a47-9c5a-2d3c3e6dcf1e,2021-10-06,0008,Alpha,1,99.99
c8590e45-9188-4d60-bb1f-f64e8da7bde9,2021-10-06,0008,Alpha,1,99.99
8173fbe2-3f52-4046-ba06-8f87fdfec93e,2021-10-06,0007,Gamma,1,39.99
dfe3b2fc-4391-415c-aba3-af9d753b8f4e,2021-10-06,0005,Alpha,1,99.99
b4b84cbc-dcbb-47fc-bcdf-ba068245193a,2021-10-06,0002,Alpha,1,99.99
18a10b89-134c-4d1e-84c8-d33b08f6a00d,2021-10-06,0002,Gamma,1,39.99
d5b3c66e-6379-4338-a621-f18d4006ad55,2021-10-06,0002,Gamma,1,39.99
a0efa678-85ed-4fa1-9667-d89687be05ba,2021-10-06,0002,Gamma,1,39.99
94c7e7d9-9dd2-489f-a27f-d49f30f79b6e,2021-10-06,0001,Alpha,1,99.99
da0ead34-9c17-49c9-8d08-34f3d3e6ea1e,2021-10-06,0001,Gamma,1,39.99
d06379ea-70c8-4f22-856c-cc3d54eb5366,2021-10-06,0001,Gamma,1,39.99
d62f3063-d267-447e-94cf-29146680b417,2021-10-06,0001,Gamma,1,39.99
5e2b48b7-7055-4829-9877-ccf3fe50bcb3,2021-10-07,0008,Alpha,1,99.99
ee54809f-e3c9-4742-ad21-b65031716a7d,2021-10-07,0008,Alpha,1,99.99
f4d99f0a-b1dc-4ee6-bd35-0aeea1cf755a,2021-10-07,0008,Alpha,1,99.99
ed8e3861-5035-4f12-8d6d-a364837909ec,2021-10-07,0008,Alpha,1,99.99
9a60831a-dab1-4844-ae91-89d8341e3742,2021-10-07,0008,Alpha,1,99.99
148a81e8-02ab-4f8d-b288-7f97c40ce9a6,2021-10-07,0007,Alpha,1,99.99
